position5,offset6y,position1,pos4role,pos5role,offset8x,offset0y,position10,attackers,offset4y,formationname,pos6role,offset8y,offset1y,offset3y,offensiverating,offset5y,position8,offset4x,pos7role,offset0x,defenders,offset6x,position0,position4,position3,offset10y,pos2role,relativeformationid,offset7y,position7,offset7x,pos1role,offset10x,formationaudioid,pos3role,position6,offset9y,teamid,pos9role,offset2y,formationfullnameid,position2,formationid,offset2x,pos10role,position9,offset9x,offset5x,pos8role,offset3x,offset1x,midfielders,pos0role
10,0.600000,3,8386,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25729,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21384,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8513,0.500000,15,12737,12,0.600000,115517,25729,0.150000,31,4,757,0.650000,38405,16,0.100000,0.500000,21381,0.350000,0.900000,4.500000,4161
13,0.480000,3,8450,21381,0.500000,0.020000,26,2.500000,0.220000,4-3-1-2,21314,0.700000,0.220000,0.150000,2,0.500000,18,0.100000,21381,0.500000,4.000000,0.500000,0,7,6,0.850000,12737,6,0.500000,15,0.350000,8386,0.400000,9,12737,14,0.850000,115682,38213,0.150000,34,4,758,0.650000,38405,24,0.600000,0.650000,29570,0.350000,0.900000,3.500000,4226
9,0.350000,3,8386,17155,0.100000,0.020000,26,2.000000,0.220000,4-4-2,17089,0.560000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,4.000000,0.350000,0,7,6,0.850000,12737,17,0.560000,12,0.900000,8386,0.400000,10,12802,11,0.850000,115693,38275,0.150000,12,4,759,0.650000,38405,24,0.600000,0.650000,25602,0.350000,0.900000,4.000000,4161
10,0.500000,3,8581,17155,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12865,9,0.500000,15,0.350000,8450,0.100000,6,12802,13,0.850000,115841,38275,0.150000,7,4,760,0.650000,33986,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,4161
13,0.500000,4,25729,21251,0.750000,0.020000,25,2.000000,0.560000,3-4-2-1,21314,0.700000,0.150000,0.150000,3,0.500000,17,0.900000,25729,0.500000,3.000000,0.350000,0,12,6,0.870000,12802,24,0.560000,16,0.100000,14145,0.500000,19,14145,15,0.700000,115845,29957,0.175000,21,5,761,0.500000,38405,19,0.250000,0.650000,29571,0.300000,0.700000,5.000000,5827
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8386,0.400000,4,12737,10,0.850000,115892,38405,0.150000,24,4,762,0.700000,38405,24,0.600000,0.100000,21442,0.500000,0.900000,3.000000,4161
9,0.350000,3,8581,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8581,0.500000,14,12865,11,0.670000,115995,29957,0.150000,3,4,763,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
12,0.500000,3,8581,25667,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,115996,38341,0.150000,11,4,764,0.650000,38275,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
12,0.500000,3,8581,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21251,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8581,0.400000,10,12865,13,0.850000,115997,38405,0.150000,11,4,765,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8581,17025,0.900000,0.020000,27,3.000000,0.220000,4-3-3,17089,0.800000,0.220000,0.150000,3,0.350000,23,0.100000,21314,0.500000,4.000000,0.350000,0,7,6,0.800000,12865,10,0.500000,14,0.500000,8450,0.100000,6,12865,11,0.850000,115998,38405,0.150000,5,4,766,0.650000,33986,25,0.500000,0.650000,33986,0.350000,0.900000,3.000000,5827
7,0.330000,3,12737,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12865,10,0.850000,115999,38405,0.150000,24,4,767,0.700000,38341,24,0.600000,0.100000,21249,0.500000,0.900000,3.000000,5827
13,0.500000,4,25602,21314,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21314,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.800000,12865,25,0.560000,16,0.100000,12737,0.100000,0,12737,15,0.850000,116001,38341,0.175000,2,5,768,0.500000,33986,25,0.500000,0.650000,33794,0.300000,0.700000,4.000000,4226
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116002,29570,0.150000,3,4,769,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
10,0.560000,3,8513,17089,0.100000,0.020000,26,2.000000,0.220000,4-1-3-2,25602,0.560000,0.220000,0.150000,2,0.330000,16,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12802,1,0.520000,14,0.500000,8450,0.400000,12,12865,12,0.850000,116003,38405,0.150000,30,4,770,0.650000,38275,24,0.600000,0.500000,25729,0.350000,0.900000,3.500000,4226
12,0.500000,3,8450,25794,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,116004,38341,0.150000,11,4,771,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
12,0.500000,3,8513,25729,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,116005,38275,0.150000,11,4,772,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8581,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8581,0.500000,14,12865,11,0.670000,116009,29957,0.150000,3,4,773,0.650000,38341,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8581,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17985,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,116010,29570,0.150000,3,4,774,0.650000,38213,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17153,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116011,29570,0.150000,3,4,775,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17155,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,116012,29570,0.150000,3,4,776,0.650000,38405,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
12,0.500000,3,9987,25602,0.100000,0.020000,25,1.500000,0.220000,4-4-1-1,21314,0.560000,0.220000,0.150000,2,0.560000,16,0.100000,21381,0.500000,4.000000,0.650000,0,7,6,0.870000,12737,18,0.500000,15,0.350000,8513,0.500000,14,12737,13,0.670000,116013,29570,0.150000,18,4,777,0.650000,38275,18,0.500000,0.900000,25794,0.350000,0.900000,4.500000,5827
12,0.500000,3,8581,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21185,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8386,0.400000,10,12737,13,0.850000,116014,38405,0.150000,11,4,778,0.650000,38341,24,0.600000,0.900000,25729,0.350000,0.900000,4.000000,4161
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,9987,0.400000,10,12865,13,0.850000,116015,38405,0.150000,11,4,779,0.650000,38275,24,0.600000,0.900000,25729,0.350000,0.900000,4.000000,5827
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21185,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12802,16,0.500000,15,0.350000,8513,0.400000,10,12737,13,0.850000,116016,38405,0.150000,11,4,780,0.650000,38341,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,9987,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17985,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25667,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8581,0.500000,14,12865,11,0.670000,116017,29957,0.150000,3,4,781,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
7,0.600000,3,12802,8386,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25794,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8386,0.500000,5,12737,12,0.600000,116020,25602,0.150000,14,4,782,0.700000,38405,16,0.100000,0.100000,21185,0.500000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8513,0.500000,14,12737,11,0.670000,116021,29570,0.150000,3,4,783,0.650000,38275,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4226
10,0.500000,3,8581,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21251,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12865,9,0.500000,15,0.350000,8581,0.100000,6,12737,13,0.850000,116033,38405,0.150000,7,4,784,0.650000,33794,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,4161
10,0.600000,3,8581,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12865,2,0.500000,13,0.650000,8581,0.500000,15,12737,12,0.600000,116034,25602,0.150000,31,4,785,0.650000,38275,16,0.100000,0.500000,21381,0.350000,0.900000,4.500000,5827
9,0.350000,3,8386,18306,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,116035,29570,0.150000,3,4,786,0.650000,38341,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116036,29570,0.150000,3,4,787,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116037,29634,0.150000,3,4,788,0.650000,38341,18,0.500000,0.650000,25729,0.350000,0.900000,4.000000,5827
9,0.350000,3,8386,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116039,29570,0.150000,3,4,789,0.650000,38341,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8386,0.400000,10,12737,13,0.850000,116044,38405,0.150000,11,4,790,0.650000,38275,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4226
13,0.500000,4,25602,21185,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21314,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.800000,12802,25,0.560000,16,0.100000,12737,0.100000,0,12802,15,0.850000,116280,38275,0.175000,2,5,791,0.500000,33794,25,0.500000,0.650000,33797,0.300000,0.700000,4.000000,4161
10,0.500000,3,8450,17153,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21314,0.500000,4.000000,0.650000,0,7,6,0.800000,12737,9,0.500000,15,0.350000,8386,0.100000,6,12737,13,0.850000,116282,38341,0.150000,7,4,792,0.650000,33794,25,0.500000,0.500000,33794,0.350000,0.900000,3.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116300,29570,0.150000,3,4,793,0.650000,38275,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116302,29634,0.150000,3,4,794,0.650000,38405,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116303,29570,0.150000,3,4,795,0.650000,38405,18,0.500000,0.650000,25797,0.350000,0.900000,4.000000,5827
9,0.350000,3,8450,17025,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116304,29570,0.150000,3,4,796,0.650000,38275,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
9,0.350000,3,8386,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12802,4,0.600000,12,0.900000,8581,0.500000,14,12737,11,0.670000,116305,29570,0.150000,3,4,797,0.650000,38341,18,0.500000,0.650000,25729,0.350000,0.900000,4.000000,4161
12,0.500000,3,8386,25729,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21185,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8450,0.400000,10,12737,13,0.850000,116306,38341,0.150000,11,4,798,0.650000,38275,24,0.600000,0.900000,25729,0.350000,0.900000,4.000000,4161
9,0.350000,3,8450,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12865,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116307,29570,0.150000,3,4,799,0.650000,38341,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8513,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12865,11,0.670000,116308,29957,0.150000,3,4,800,0.650000,38213,18,0.500000,0.650000,25602,0.350000,0.900000,4.000000,4161
9,0.350000,3,8452,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116309,29570,0.150000,3,4,801,0.650000,38275,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,4161
10,0.500000,3,8450,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21442,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21251,0.500000,4.000000,0.650000,0,7,6,0.800000,12737,9,0.500000,15,0.350000,8450,0.100000,6,12865,13,0.850000,116310,38341,0.150000,7,4,802,0.650000,33986,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,5827
9,0.350000,3,8513,17089,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17089,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25794,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8450,0.500000,14,12737,11,0.670000,116311,29957,0.150000,3,4,803,0.650000,38341,18,0.500000,0.650000,25794,0.350000,0.900000,4.000000,5827
9,0.350000,3,8581,17155,0.100000,0.020000,25,1.000000,0.220000,4-2-3-1,17025,0.600000,0.220000,0.150000,2,0.350000,16,0.100000,25602,0.500000,5.000000,0.350000,0,7,6,0.870000,12737,4,0.600000,12,0.900000,8386,0.500000,14,12737,11,0.670000,116312,29570,0.150000,3,4,804,0.650000,38341,18,0.500000,0.650000,25797,0.350000,0.900000,4.000000,4161
13,0.480000,3,8581,21185,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21251,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21384,0.500000,4.000000,0.500000,0,7,6,0.800000,12737,8,0.500000,15,0.350000,8581,0.100000,6,12865,14,0.850000,116325,38346,0.150000,17,4,805,0.650000,33861,25,0.500000,0.650000,33989,0.350000,0.900000,3.000000,4227
13,0.480000,3,8450,21314,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.500000,23,0.100000,21314,0.500000,4.000000,0.500000,0,7,6,0.800000,12865,8,0.500000,15,0.350000,8450,0.100000,6,12865,14,0.850000,116326,38341,0.150000,17,4,806,0.650000,33989,25,0.500000,0.650000,33797,0.350000,0.900000,3.000000,4226
7,0.330000,3,12865,8450,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,116327,38405,0.150000,24,4,807,0.700000,38405,24,0.600000,0.100000,21314,0.500000,0.900000,3.000000,5827
13,0.500000,4,25602,21314,0.900000,0.020000,27,3.000000,0.560000,3-4-3,21381,0.800000,0.150000,0.150000,4,0.500000,23,0.900000,25602,0.500000,3.000000,0.350000,0,12,6,0.800000,12737,25,0.560000,16,0.100000,12737,0.100000,0,12737,15,0.850000,116328,38341,0.175000,2,5,808,0.500000,33794,25,0.500000,0.650000,33794,0.300000,0.700000,4.000000,5827
7,0.330000,3,12737,8386,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21185,0.500000,5.000000,0.500000,0,6,5,0.850000,12865,31,0.500000,13,0.650000,8386,0.400000,4,12802,10,0.850000,116331,38405,0.150000,24,4,809,0.700000,38405,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4161
7,0.330000,3,12737,8386,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21314,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,116332,38405,0.150000,24,4,810,0.700000,38341,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4161
7,0.600000,3,12737,8450,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25602,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12737,33,0.500000,13,0.650000,8450,0.500000,5,12737,12,0.600000,116333,25602,0.150000,14,4,811,0.700000,38405,16,0.100000,0.100000,21442,0.500000,0.900000,4.000000,4226
7,0.330000,3,12865,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17155,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21445,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8450,0.400000,4,12737,10,0.850000,116334,38341,0.150000,24,4,812,0.700000,38405,24,0.600000,0.100000,21381,0.500000,0.900000,3.000000,4161
12,0.500000,3,8581,25667,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21251,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21381,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8513,0.400000,10,12865,13,0.850000,116336,38275,0.150000,11,4,813,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,5827
10,0.600000,3,8386,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25794,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8386,0.500000,15,12737,12,0.600000,116337,25602,0.150000,31,4,814,0.650000,38341,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,4226
10,0.600000,3,8386,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25794,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8450,0.500000,15,12737,12,0.600000,116343,25794,0.150000,31,4,815,0.650000,38341,16,0.100000,0.500000,21314,0.350000,0.900000,4.500000,5827
7,0.600000,3,12737,8581,0.350000,0.020000,25,1.000000,0.150000,5-4-1,25667,0.500000,0.220000,0.175000,0,0.220000,15,0.300000,21314,0.500000,5.000000,0.900000,0,6,5,0.850000,12865,33,0.500000,13,0.650000,8581,0.500000,5,12802,12,0.600000,116360,25794,0.150000,14,4,816,0.700000,38213,16,0.100000,0.100000,21185,0.500000,0.900000,4.000000,4226
12,0.500000,3,8450,25602,0.100000,0.020000,26,2.000000,0.220000,4-4-2,21314,0.600000,0.220000,0.150000,2,0.600000,16,0.100000,21381,0.500000,4.000000,0.650000,0,7,6,0.850000,12737,16,0.500000,15,0.350000,8581,0.400000,10,12737,13,0.850000,116361,38213,0.150000,11,4,817,0.650000,38405,24,0.600000,0.900000,25602,0.350000,0.900000,4.000000,4161
10,0.600000,3,8386,17089,0.350000,0.020000,25,1.000000,0.220000,4-1-4-1,25602,0.500000,0.220000,0.150000,2,0.330000,15,0.100000,21314,0.500000,4.500000,0.900000,0,7,6,0.850000,12737,2,0.500000,13,0.650000,8581,0.500000,15,12806,12,0.600000,116416,25602,0.150000,31,4,818,0.650000,38405,16,0.100000,0.500000,21442,0.350000,0.900000,4.500000,5827
7,0.330000,3,12737,8581,0.350000,0.020000,26,2.000000,0.150000,5-3-2,17089,0.500000,0.220000,0.175000,1,0.220000,15,0.300000,21442,0.500000,5.000000,0.500000,0,6,5,0.850000,12737,31,0.500000,13,0.650000,8386,0.400000,4,12737,10,0.850000,116417,38405,0.150000,24,4,819,0.700000,38405,24,0.600000,0.100000,21185,0.500000,0.900000,3.000000,4161
10,0.500000,3,8581,17089,0.900000,0.020000,27,3.000000,0.220000,4-3-3,21314,0.800000,0.220000,0.150000,3,0.330000,23,0.100000,21442,0.500000,4.000000,0.650000,0,7,6,0.800000,12865,9,0.500000,15,0.350000,8385,0.100000,6,12737,13,0.850000,116428,38405,0.150000,7,4,820,0.650000,33794,25,0.500000,0.500000,33986,0.350000,0.900000,3.000000,4161
