playerid_key,player_name,current_teamid,current_teamname,penalties,skillmoves,accessorycolourcode2,tattoohead,shoecolorcode1,tattooleftleg,hairtypecode,longshots,standingtackle,skintypecode,volleys,role2,gender,role1,gkhandling,headassetid,finishingcode1,gkglovetypecode,preferredposition6,commonnameid,tattooback,role3,tattooleftarm,eyebrowcode,headclasscode,tattoorightleg,undershortstyle,lipcolor,finishingcode2,preferredfoot,muscularitycode,ballcontrol,usercaneditname,shohan,preferredposition2,sprintspeed,hairstylecode,preferredposition3,iscustomized,icontrait1,tattoofront,headtypecode,skillmoveslikelihood,shoedesigncode,slidingtackle,icontrait2,lastnameid,agility,gksavetype,defensiveawareness,acceleration,runstylecode,overallrating,jerseysleevelengthcode,jumping,avatarpomid,preferredposition7,freekickaccuracy,playerjerseynameid,birthdate,internationalrep,stamina,positioning,reactions,curve,tattoorightarm,preferredposition4,runningcode1,vision,eyecolorcode,facepsdlayer0,defspe,weakfootabilitytypecode,headingaccuracy,pacdiv,accessorycolourcode3,accessorycolourcode4,paskic,accessorycode2,gkreflexes,skintonecode,nationality,skinsurfacepack,skinmakeup,emotion,accessorycode1,role4,phypos,personality,hasseasonaljersey,smallsidedshoetypecode,aggression,trait2,modifier,animfreekickstartposcode,composure,trait1,longpassing,accessorycolourcode1,gkkicking,isretiring,jerseyfit,eyedetail,facepsdlayer1,facialhaircolorcode,jerseystylecode,potential,sideburnscode,dribbling,socklengthcode,animpenaltiesstartposcode,shoecolorcode2,strength,accessorycode4,runningcode2,shotpower,facialhairtypecode,balance,headvariation,contractvaliduntil,faceposerpreset,gkkickstyle,preferredposition5,weight,firstnameid,sockstylecode,shoetypecode,haircolorcode,shortpassing,playerjointeamdate,crossing,interceptions,skincomplexion,preferredposition1,shortstyle,finishing,bodytypecode,gkdiving,role5,accessorycode3,gkpositioning,playerid,hashighqualityhead,height,driref
261157,,-1,,63,2,0,0,30,0,77,67,51,0,56,0,0,31,8,261157,0,0,-1,0,0,0,0,1140401,1,0,0,0,0,1,0,74,0,64,16,73,0,27,0,0,0,526,1,0,48,0,28655,74,0,45,67,0,71,0,63,0,-1,56,28655,151736,1,63,70,67,63,0,14,0,73,9,0,46,2,51,69,0,0,70,0,9,5,52,224001,0,3,0,0,58,2,3,501,40,0,0,0,67,0,72,0,14,0,0,2,0,0,1,71,0,70,0,0,31,62,0,0,64,35,66,0,2028,0,0,-1,74,24267,1,211,0,72,161882,70,37,3,18,0,65,2,14,0,0,8,261157,0,182,71
261160,,-1,,71,1,0,0,30,0,1071,65,25,0,63,0,0,41,8,261160,0,0,-1,0,0,0,0,2290101,1,0,0,0,0,1,0,69,0,72,-1,43,0,-1,0,0,0,1547,1,0,25,0,33423,53,0,21,38,0,69,0,71,0,-1,45,33423,149723,1,81,74,69,44,0,-1,0,58,3,0,28,4,69,42,0,0,54,0,13,5,52,232001,0,4,27,0,76,4,0,501,55,0,0,0,51,0,47,3,11,0,0,2,0,21,1,69,0,65,0,2,31,82,0,0,80,0,63,0,2030,0,0,-1,82,5590,1,76,0,64,161158,42,24,1,25,0,72,4,5,0,0,12,261160,0,185,65
261161,,-1,,73,1,0,0,30,0,77,70,25,0,67,0,0,41,7,261161,0,0,-1,0,0,0,0,2010000,1,0,0,0,0,1,0,68,0,75,-1,69,0,-1,0,0,0,2522,1,0,25,0,13297,47,0,19,68,0,73,0,86,0,-1,60,13297,151148,1,73,72,70,58,0,-1,0,48,9,0,28,3,75,69,0,0,51,0,11,4,52,232101,0,3,22,0,81,2,3,501,77,0,0,0,60,16,40,0,10,0,0,1,0,0,1,73,0,66,1,0,31,87,0,0,79,40,52,0,2027,0,0,-1,83,25202,1,72,0,62,161340,37,25,4,25,0,76,2,15,0,0,5,261161,0,184,64
261164,,-1,,39,1,0,0,30,0,140,36,63,0,29,0,0,12,10,261164,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,56,0,34,10,43,0,14,0,0,0,53,1,0,62,0,10011,41,0,59,41,0,61,0,62,0,-1,24,10011,152944,1,64,35,56,35,0,-1,0,38,3,0,60,3,56,42,0,0,47,0,11,1,47,223101,0,3,24,0,69,3,0,500,62,0,0,0,45,0,57,0,13,0,2,2,0,19,1,66,0,51,0,0,31,74,0,0,41,0,64,0,2029,0,0,-1,81,580,1,379,6,59,161195,38,60,1,5,0,32,5,9,0,0,8,261164,0,188,52
261170,,-1,,36,0,0,0,30,0,82,8,10,0,6,0,0,1,63,261170,0,40,-1,0,0,0,0,2090401,1,0,0,0,0,1,0,17,0,62,-1,28,0,-1,0,0,0,1023,0,0,12,0,3248,32,0,9,29,0,64,0,51,0,-1,14,3248,153272,1,22,6,53,10,0,-1,0,27,9,0,29,2,9,65,0,0,64,0,68,10,136,220001,0,2,0,0,59,4,3,503,25,0,1,0,29,0,22,0,65,0,0,2,0,0,1,73,0,12,2,0,31,57,0,0,48,0,47,0,2027,0,1,-1,74,28441,1,153,0,18,161698,15,11,9,0,0,15,4,65,0,0,60,261170,0,185,67
261171,,-1,,58,2,0,0,30,0,93,58,68,0,57,14,0,17,8,261171,0,0,-1,0,0,20,0,60201,1,0,0,0,0,1,0,67,0,57,14,69,0,-1,0,0,0,3512,1,0,68,0,25319,72,0,69,63,0,68,0,65,0,-1,59,25319,153643,1,73,53,65,54,0,-1,0,59,2,0,65,2,46,66,0,0,61,0,15,2,52,223101,0,1,26,0,71,4,3,501,71,0,1,0,56,0,66,3,10,0,0,2,0,6,1,77,0,67,0,0,31,71,0,0,61,287,69,0,2028,0,0,-1,74,16108,1,363,5,67,161007,58,65,1,10,0,56,2,13,0,0,8,261171,0,179,67
261173,,-1,,11,0,0,0,30,0,188,8,13,0,6,0,0,1,67,261173,0,56,-1,0,0,0,0,30000,1,0,0,0,0,1,0,14,0,67,-1,33,0,-1,0,0,0,7,0,0,13,0,48794,35,0,5,32,0,68,0,55,0,-1,12,48794,150988,1,26,4,62,11,0,-1,0,45,9,0,32,3,13,68,0,0,67,0,69,5,52,232001,0,3,0,0,68,2,3,501,19,0,1,0,23,0,27,0,69,0,0,3,0,0,1,69,0,10,2,0,31,57,0,0,50,287,41,0,2027,0,0,-1,78,11402,1,18,0,17,161536,11,11,5,0,0,5,2,68,0,0,68,261173,0,182,69
261176,,-1,,76,2,0,0,4,0,77,76,38,0,73,0,0,41,8,261176,0,0,-1,0,0,0,0,10101,1,0,0,0,0,2,0,81,0,80,-1,80,0,-1,0,0,0,1512,2,0,39,0,22547,71,0,31,72,0,79,0,87,0,-1,60,22547,152725,1,63,82,72,65,0,-1,0,78,4,0,37,3,79,76,0,0,68,0,9,3,52,224001,0,3,0,0,73,4,0,502,64,0,0,0,71,542113872,66,0,12,0,0,2,0,0,1,82,0,76,0,0,10,81,0,0,80,243,64,0,2028,0,0,-1,81,18016,1,1,0,76,161703,51,24,4,25,0,83,4,11,0,0,14,261176,0,188,76
261177,,-1,,51,2,11,0,30,0,1067,59,63,0,49,30,0,22,12,261177,0,0,-1,0,0,0,0,60101,1,0,0,0,0,1,0,75,0,53,16,67,0,18,0,0,0,1509,1,0,57,0,23345,74,0,57,70,0,65,0,62,0,-1,48,23345,153845,1,60,59,63,57,0,-1,0,65,3,0,58,2,49,68,0,0,59,27,7,4,52,223101,0,3,26,0,60,2,3,501,60,0,0,0,59,0,60,3,6,0,0,2,0,0,1,75,0,74,1,0,31,62,0,0,62,0,74,0,2031,0,0,-1,69,21178,1,170,0,67,160105,46,58,4,14,0,48,2,10,0,0,6,261177,0,178,71
261180,,-1,,52,2,0,0,30,0,189,58,36,1,49,25,0,31,9,261180,0,0,-1,0,0,0,0,60201,1,0,0,0,0,2,0,66,0,58,12,71,0,14,0,0,0,20,2,0,37,0,23067,73,0,37,68,0,64,0,41,0,-1,53,23067,152568,1,55,63,60,57,0,-1,0,64,1,0,35,3,37,68,0,0,62,0,9,2,47,223101,0,2,0,0,46,3,3,503,45,0,0,0,58,0,62,0,9,0,0,2,0,6,1,68,0,64,0,0,31,43,0,0,60,0,72,0,2028,0,0,-1,69,27054,1,29,5,65,161690,57,30,2,18,0,59,1,7,0,0,7,261180,0,173,65
261182,,-1,,46,1,0,0,30,0,1065,32,68,0,26,5,0,48,13,261182,0,0,-1,0,0,0,0,60000,0,0,0,0,0,1,0,69,0,35,3,75,0,12,0,0,0,21,2,0,72,0,23218,67,0,64,68,0,70,0,77,0,-1,40,23218,152901,1,73,62,69,45,0,-1,0,50,4,4,68,2,67,71,0,0,57,0,13,4,52,223101,0,2,8,0,74,4,3,501,75,0,0,0,65,65536,59,0,14,0,0,2,2,0,1,76,0,61,0,0,31,75,0,0,31,0,61,0,2028,0,0,-1,84,18248,1,102,0,64,161166,57,72,5,5,0,36,4,13,0,0,11,261182,0,191,63
261188,,-1,,80,3,0,0,30,0,697,72,40,0,72,27,0,23,9,261188,0,0,-1,0,0,0,0,2150101,0,0,0,0,0,1,0,84,0,77,16,86,0,23,0,0,0,1050,3,0,33,0,26767,84,0,44,87,0,82,3,77,0,-1,55,26767,152450,3,76,83,82,77,0,-1,0,78,3,4,44,4,60,86,0,0,73,0,8,5,136,220101,0,3,0,0,65,2,1,502,47,0,1,0,86,34603008,64,0,7,0,0,2,4,0,1,83,0,90,1,1,31,66,0,0,78,248,81,0,2029,0,0,-1,70,16220,1,212,0,76,161335,75,49,6,12,0,79,1,7,0,0,15,261188,0,180,86
261190,,-1,,35,1,0,0,30,0,99,33,65,0,43,4,0,46,6,261190,0,0,-1,0,0,20,0,40101,1,0,0,0,0,1,0,64,0,38,14,69,0,5,0,0,0,1502,1,0,63,0,1108,78,0,55,65,0,62,0,66,0,-1,42,3835,152473,1,65,45,57,51,0,-1,0,56,9,0,58,4,44,67,0,0,56,0,8,4,183,223101,0,3,0,0,64,3,1,501,49,2048,2,0,58,0,57,0,8,0,2,1,0,0,1,65,0,61,2,0,31,70,0,0,48,37,70,0,2028,0,0,-1,68,3835,1,40,0,62,161769,54,57,1,3,0,34,1,8,0,0,8,261190,0,175,63
261195,,-1,,64,3,0,0,30,0,123,80,31,0,74,39,0,33,10,261195,0,0,-1,0,0,30,0,2120000,1,0,0,0,0,1,0,76,0,73,27,79,0,16,0,0,0,53,3,0,28,0,26165,88,0,35,78,0,76,0,66,0,-1,78,26165,152828,1,69,77,73,78,0,14,0,74,9,0,32,4,51,76,0,0,75,0,14,2,1,223101,0,3,16,0,56,3,3,501,37,0,0,0,71,4194304,76,1,10,0,0,2,0,3,1,80,0,78,2,0,31,57,0,0,78,38,77,0,2027,0,0,-1,75,10986,1,58,3,76,161190,73,27,1,18,0,70,1,14,0,0,9,261195,0,180,77
261196,,-1,,31,1,0,0,30,0,82,31,61,0,24,9,0,5,11,261196,0,0,-1,0,0,0,0,2150000,1,0,0,0,0,1,0,60,0,30,7,70,0,12,0,0,0,4502,1,0,60,0,35891,61,0,60,70,0,63,0,68,0,-1,25,35891,151527,1,66,47,64,30,0,-1,0,43,3,0,59,2,47,70,0,0,50,0,13,6,95,232001,0,2,8,0,71,3,3,501,60,0,2,0,49,0,51,1,10,0,0,2,0,0,1,63,0,56,0,0,31,78,0,0,36,243,71,0,2029,0,0,-1,83,48795,1,28,0,58,160102,55,62,5,3,0,25,2,13,0,0,14,261196,0,173,59
261200,,-1,,52,2,0,0,30,0,236,62,31,0,56,42,0,31,5,261200,0,0,-1,0,0,0,0,1140000,1,0,0,0,0,2,0,63,0,64,25,71,0,14,0,0,0,4022,2,0,27,0,24927,72,0,33,71,0,64,0,66,0,-1,45,24927,152359,1,71,67,61,48,0,-1,0,62,6,0,32,4,47,71,0,0,58,0,11,2,21,223101,0,3,0,0,68,2,1,501,55,0,0,0,55,0,51,0,11,0,2,2,0,18,1,67,0,65,0,0,31,71,0,0,61,243,73,0,2026,0,0,-1,77,34861,1,69,2,64,161333,56,31,1,18,0,69,5,9,0,0,14,261200,0,186,65
261204,,-1,,74,3,0,0,30,0,65,73,22,0,57,39,0,42,8,261204,82,0,-1,0,0,27,0,2310101,1,0,0,0,0,1,0,76,0,74,27,82,0,16,0,0,0,2519,2,0,19,0,37359,79,0,22,79,0,74,0,81,0,-1,70,37359,150709,1,67,74,73,66,0,-1,0,70,4,0,32,3,73,81,0,0,71,0,13,5,1,232001,0,4,0,0,68,2,3,501,71,0,0,0,74,1048768,68,0,9,0,2,2,0,19,1,74,0,77,0,0,31,66,0,0,78,0,74,0,2027,0,0,-1,72,26242,1,379,19,72,161547,73,49,5,25,0,74,3,7,0,0,15,261204,0,178,76
261210,,-1,,67,2,0,0,30,0,1281,78,24,6,74,43,0,36,18,261210,0,0,-1,0,0,0,0,2080201,1,0,0,0,0,1,0,75,0,70,25,85,0,12,0,0,0,1517,2,0,23,0,48796,77,0,29,81,0,70,0,64,0,-1,65,48796,153562,1,62,66,65,54,0,-1,0,55,4,0,28,5,52,83,0,0,58,9,18,2,23,224001,0,3,6,0,51,2,3,501,35,0,0,0,68,65,53,0,16,0,2,2,0,3,1,78,0,71,2,0,31,52,0,0,72,0,72,0,2030,0,0,-1,67,8427,1,72,3,62,161916,59,26,1,23,0,68,1,18,0,0,21,261210,0,179,72
261211,,-1,,55,1,1,0,30,0,82,60,19,0,62,44,0,41,13,261211,82,0,-1,0,0,0,0,60201,1,0,0,0,0,2,0,59,0,61,-1,74,0,-1,0,0,0,1029,2,0,14,0,12114,61,0,18,62,0,62,0,75,0,-1,53,12114,150159,1,66,62,60,37,0,-1,0,42,9,0,20,3,57,69,0,0,44,16,14,10,103,220101,0,4,7,0,76,5,3,502,73,512,0,0,58,0,37,0,8,0,1,2,0,0,1,62,0,57,1,0,31,83,0,0,63,28,50,0,2027,0,0,-1,86,25096,1,41,0,52,160451,38,11,10,25,0,62,6,6,0,0,13,261211,0,190,58
261222,,-1,,39,2,0,0,30,0,240,62,74,0,61,16,0,18,14,261222,0,0,-1,0,0,31,0,2120101,1,0,0,0,0,2,0,76,0,61,10,72,0,18,0,0,0,1521,3,0,68,0,38120,82,0,75,79,0,75,0,69,0,-1,64,38120,153183,1,88,72,81,71,0,-1,0,73,9,0,71,4,52,75,0,0,73,0,9,7,57,223101,0,3,9,0,72,3,3,501,61,0,0,0,80,67239936,75,0,7,0,0,2,0,0,1,80,0,73,2,0,31,70,0,0,61,247,86,0,2029,0,0,-1,69,29148,1,156,0,78,161715,69,73,5,14,0,64,1,11,0,0,8,261222,0,173,75
261224,,-1,,53,2,0,0,24,0,136,57,74,1,46,9,0,10,12,261224,0,0,-1,15721,0,0,0,2150101,0,0,0,0,0,2,0,80,0,56,16,74,0,-1,0,0,0,2517,3,0,72,0,5689,77,0,72,77,0,76,0,65,0,-1,69,5687,153376,1,76,69,75,78,0,-1,0,73,5,1,70,2,49,74,0,0,73,0,11,4,45,223101,0,3,9,0,68,4,3,502,65,0,2,0,74,4096,70,0,13,0,1,2,0,0,1,80,0,80,0,0,12,66,0,0,64,257,72,0,2028,0,0,-1,73,15717,1,1,0,73,160240,80,75,4,7,0,52,1,9,0,0,6,261224,1,180,78
261225,,-1,,43,1,0,0,30,0,647,34,66,0,37,5,0,48,12,261225,0,0,-1,0,0,9,0,10201,1,0,0,0,0,1,0,60,0,40,3,77,0,7,0,0,0,1039,1,0,64,0,22060,45,0,65,61,0,67,0,76,0,-1,35,22060,153415,1,75,40,61,40,0,12,0,48,9,0,65,3,65,69,0,0,52,0,10,5,34,223101,0,2,0,0,75,4,3,501,74,2048,0,0,62,0,50,0,13,0,0,2,0,0,1,74,0,55,1,0,31,77,0,0,53,36,52,0,2030,0,0,-1,79,27111,1,31,0,62,161707,46,67,4,5,0,38,4,12,0,0,12,261225,0,195,56
261226,,-1,,66,1,0,0,30,0,65,55,65,0,36,0,0,14,11,261226,0,0,-1,0,0,0,0,10000,1,0,0,0,0,1,0,66,0,53,14,53,0,-1,0,0,0,1523,2,0,67,0,6594,56,0,64,54,0,66,0,53,0,-1,61,10130,150331,1,62,65,63,49,0,-1,0,62,9,0,63,3,39,53,0,0,60,0,13,7,61,233101,0,4,8,0,66,2,0,501,65,0,1,0,58,1024,62,0,12,0,0,0,0,0,1,66,0,65,0,0,31,70,0,0,58,0,60,0,2029,0,0,-1,77,10285,1,81,0,68,161882,43,68,5,10,0,50,2,7,0,0,12,261226,0,182,64
261243,,-1,,51,2,0,0,30,0,55,50,68,0,55,5,0,6,8,261243,0,0,-1,0,0,26,0,2090000,1,0,0,0,0,1,0,66,0,54,12,77,0,-1,0,0,0,50,2,0,66,0,9157,76,0,63,77,0,69,0,68,0,-1,50,9157,152218,1,65,65,62,67,0,-1,0,59,9,0,64,3,57,77,0,0,63,0,13,2,27,223101,0,3,8,0,60,3,3,503,63,0,2,0,63,0,58,0,10,0,0,2,0,19,1,70,0,68,2,0,31,56,0,0,63,0,71,0,2029,0,0,-1,76,1470,1,153,3,66,161910,68,67,3,3,0,51,1,12,0,0,11,261243,0,182,68
261244,,-1,,59,2,0,0,30,0,104,60,60,0,53,27,0,29,5,261244,0,0,-1,0,0,25,0,40101,1,0,0,0,0,1,0,63,0,60,12,75,0,27,0,0,0,528,3,0,57,0,17357,81,0,52,83,0,66,1,74,0,-1,57,17357,153327,1,84,63,62,61,0,-1,0,67,8,0,55,4,50,78,0,0,61,0,12,2,195,223101,0,3,0,0,74,3,3,503,67,0,1,0,60,8192,57,0,6,0,0,2,0,6,1,75,0,64,0,0,31,73,0,0,63,0,86,0,2027,0,0,-1,70,19182,1,172,6,64,161698,54,55,3,16,0,60,2,9,0,0,12,261244,0,177,66
261245,,-1,,45,2,0,0,30,0,2,57,61,0,47,15,0,18,7,261245,0,0,-1,0,0,0,0,2120103,0,0,0,0,0,1,0,69,0,54,10,79,0,-1,0,0,0,1036,2,0,60,0,29319,75,0,65,82,0,68,0,60,0,-1,50,29319,152580,1,73,66,66,58,0,-1,0,67,3,2,60,3,39,80,0,0,65,0,12,4,61,224001,0,3,0,0,64,4,3,501,75,0,0,0,72,2097152,70,0,10,0,0,2,4,0,1,73,0,73,1,0,31,57,0,0,60,27,77,0,2026,0,0,-1,68,8469,1,38,24,74,160076,51,63,1,14,0,52,1,13,0,0,7,261245,1,175,72
261249,,-1,,55,2,3,0,30,0,219,63,64,0,48,15,0,49,13,261249,0,0,-1,0,0,20,0,1140101,1,0,0,0,0,1,0,72,0,57,14,64,0,12,0,0,0,1548,3,0,61,0,24998,77,0,65,65,0,69,0,55,0,-1,48,24998,153543,1,74,62,67,60,0,-1,0,71,3,0,63,3,55,64,0,0,67,27,9,2,18,223101,0,2,8,23,57,3,3,503,71,0,1,0,72,1048576,72,0,11,0,0,2,0,3,1,75,0,75,0,0,31,46,0,0,65,0,78,0,2027,0,0,-1,73,40898,1,223,6,74,161460,57,67,1,10,0,53,1,9,0,0,8,261249,0,175,73
261260,,-1,,17,0,0,0,30,0,65,12,17,0,11,0,0,1,58,261260,0,8,-1,0,0,0,0,1140000,1,0,0,0,0,1,0,19,0,58,-1,25,0,-1,0,0,0,2020,0,0,13,0,35410,31,0,26,25,0,57,0,50,0,-1,13,35410,148405,1,17,15,44,13,0,-1,0,53,9,0,26,2,14,59,0,0,57,0,57,2,23,240201,0,3,0,0,58,3,3,503,29,0,1,0,24,0,21,0,57,0,0,2,0,0,1,58,0,17,0,0,31,55,0,0,43,244,26,0,2031,0,0,-1,80,13102,1,124,0,30,159514,12,23,3,0,0,11,5,59,0,0,58,261260,0,185,57
261261,,-1,,65,2,0,0,30,0,1284,72,62,0,56,32,0,31,7,261261,0,0,-1,0,0,39,0,2010101,1,0,0,0,0,1,0,74,0,69,27,78,0,23,0,0,0,3506,2,0,53,0,13215,76,0,53,79,0,73,0,73,0,-1,59,13215,152116,1,67,73,66,55,0,14,0,74,3,0,55,3,51,78,0,0,69,0,8,4,52,223101,0,3,9,36,67,4,3,501,56,0,0,0,66,0,70,2,13,0,0,2,0,0,1,73,0,74,0,0,31,71,0,0,70,287,66,0,2030,0,0,-1,69,18382,1,101,0,71,161882,69,54,4,18,0,70,1,11,0,0,14,261261,0,180,73
261262,,-1,,55,1,0,0,30,0,220,46,75,0,32,0,0,9,10,261262,0,0,-1,0,0,0,0,30000,1,0,0,0,0,2,0,72,0,50,16,78,0,-1,0,0,0,2501,1,0,72,0,23582,79,0,73,85,0,74,0,82,0,-1,47,23582,151803,1,76,66,72,55,0,-1,0,40,1,0,72,3,66,81,0,0,59,0,11,3,52,242201,0,3,22,0,75,4,3,501,78,0,2,0,66,737280,60,0,5,0,0,6,0,6,1,74,0,69,1,0,31,73,0,0,54,3,73,0,2027,0,0,-1,74,32883,1,378,6,67,161529,68,69,2,7,0,50,2,7,0,0,12,261262,0,176,71
261264,,-1,,41,1,0,0,30,0,162,42,75,0,41,0,0,12,15,261264,0,0,-1,0,0,0,0,60402,1,0,0,0,0,1,0,68,0,43,-1,76,0,-1,0,0,0,4002,1,0,74,0,641,71,0,75,74,0,76,0,87,0,-1,33,641,152828,1,89,56,73,39,0,-1,0,56,3,0,75,3,75,73,0,0,57,0,12,2,4,223101,0,3,0,0,83,2,0,501,76,0,0,0,73,851968,70,0,5,0,0,2,0,3,1,82,0,69,0,0,31,83,0,0,46,0,77,0,2027,0,0,-1,79,8642,1,165,5,74,161392,31,76,1,5,0,40,5,8,0,0,11,261264,0,185,69
261276,,-1,,52,2,0,0,30,0,1083,57,49,0,53,42,0,43,8,261276,0,0,-1,0,0,32,0,2150000,1,0,0,0,0,1,0,68,0,60,18,69,0,14,0,0,0,11,1,0,39,0,7431,72,0,44,71,0,63,0,67,0,-1,52,7431,152778,1,74,64,58,55,0,-1,0,64,1,0,47,4,61,70,0,0,56,0,8,1,25,223101,0,1,0,0,64,3,0,501,65,0,0,0,64,2162752,56,0,14,0,2,2,0,3,1,66,0,68,1,0,31,58,0,0,61,0,65,0,2028,0,0,-1,72,17050,1,81,3,59,161868,47,48,1,25,0,63,1,6,0,0,6,261276,0,172,67
261277,,-1,,44,1,0,0,30,0,103,43,58,1,36,23,0,5,12,261277,0,0,-1,0,0,0,0,2320000,1,0,0,0,0,1,0,56,0,49,12,72,0,-1,0,0,0,3513,1,0,57,0,5558,71,0,57,74,0,62,0,69,0,-1,49,5558,151809,1,72,54,58,49,0,-1,0,54,3,0,57,3,53,73,0,0,55,0,12,2,25,232001,0,3,0,0,70,4,0,501,70,0,2,0,55,0,50,0,6,0,1,2,0,3,1,62,0,58,0,0,31,69,0,0,52,37,71,0,2028,0,0,-1,77,17050,1,55,0,56,161934,60,55,3,3,0,51,2,15,0,0,6,261277,0,177,59
261281,,-1,,42,1,2,0,30,0,226,25,71,0,35,11,0,12,9,261281,0,0,-1,0,0,0,0,2290101,0,0,0,0,0,1,0,54,0,30,-1,61,0,-1,0,0,0,1035,1,0,69,0,27917,54,0,70,56,0,70,0,76,0,-1,35,27917,152944,1,66,26,71,36,0,-1,0,33,9,2,70,2,70,58,0,0,45,9,14,9,27,220101,0,2,8,0,76,3,3,501,69,0,0,0,57,268435456,54,2,10,0,0,2,1,0,1,74,0,55,2,0,31,83,0,0,54,16,58,0,2029,0,0,-1,91,6116,1,40,0,61,161341,30,71,10,5,0,20,6,8,0,0,10,261281,1,191,55
261283,,-1,,69,1,0,0,30,0,1067,64,16,0,68,30,0,42,9,261283,0,0,-1,0,0,32,0,30101,1,0,0,0,0,1,0,70,0,69,16,81,0,18,0,0,0,2004,1,0,13,0,7688,72,0,23,82,0,71,0,76,0,-1,50,7688,153333,1,66,72,72,51,0,27,0,61,4,0,24,3,66,81,0,0,56,0,11,1,42,223101,0,3,0,0,60,4,3,501,47,0,0,0,67,2097216,50,0,8,0,1,2,0,12,1,78,0,70,1,0,31,62,0,0,72,251,72,0,2028,0,0,-1,67,36580,1,55,12,65,161379,48,25,1,25,0,73,1,9,0,0,12,261283,0,178,70
261284,,-1,,18,0,0,0,30,0,1062,8,10,0,8,0,0,2,65,261284,0,140,-1,0,0,0,0,30101,1,0,0,0,0,1,0,19,0,65,-1,23,0,-1,0,0,0,1502,0,0,11,0,9012,21,0,6,19,0,63,3,53,0,-1,14,9012,151157,1,23,7,45,12,0,-1,0,49,1,0,21,2,13,64,0,0,49,0,65,1,95,232001,0,3,0,0,64,4,3,502,16,0,1,0,33,0,17,0,53,0,0,2,0,23,1,64,0,12,0,0,31,64,0,0,37,35,26,0,2027,0,0,-1,86,22379,1,50,23,26,161343,10,7,1,0,0,8,4,64,0,0,64,261284,0,191,65
261293,,-1,,57,1,0,0,30,0,110,56,18,0,59,0,0,41,14,261293,0,0,-1,0,0,0,0,1140000,1,0,0,0,0,1,0,65,0,61,-1,83,0,-1,0,0,0,1000,1,0,19,0,17224,86,0,30,80,0,65,0,81,0,-1,30,17224,153557,1,65,62,59,43,0,-1,0,53,9,0,26,3,66,82,0,0,47,0,11,8,36,220101,0,4,24,0,67,3,0,501,55,2048,0,0,49,0,41,0,6,0,0,2,0,0,1,74,0,65,1,0,31,73,0,0,64,16,77,0,2027,0,0,-1,70,33240,1,211,0,62,161014,33,15,8,25,0,64,2,8,0,0,9,261293,0,182,66
261294,,-1,,13,0,0,0,30,0,686,12,12,0,8,0,0,1,68,261294,0,11,-1,0,0,0,0,60201,1,0,0,0,0,1,0,24,0,68,-1,35,0,-1,0,0,0,4020,0,0,18,0,30463,23,0,12,39,0,67,3,50,0,-1,11,30463,153155,1,31,11,65,15,0,-1,0,44,2,0,37,3,14,64,0,0,68,0,67,1,34,223101,0,3,0,0,63,4,3,501,32,0,1,0,46,0,34,0,69,0,2,2,0,6,1,74,0,12,0,0,31,61,0,0,51,287,40,0,2027,0,0,-1,70,6154,1,145,5,33,161348,16,17,1,0,0,10,5,65,0,0,64,261294,0,188,67
261295,,-1,,49,2,0,0,30,0,234,62,61,0,49,36,0,35,13,261295,0,0,-1,0,0,6,0,60101,1,0,0,0,0,1,0,65,0,60,3,77,0,12,0,0,0,14,2,0,58,0,31314,79,0,56,77,0,66,0,69,0,-1,62,31314,154154,1,78,64,62,62,0,-1,0,65,1,0,58,3,51,76,0,0,63,0,13,1,36,223101,0,4,0,0,69,2,3,502,65,0,0,0,64,524288,64,0,8,0,2,2,0,3,1,78,0,67,0,0,31,67,0,0,65,0,79,0,2029,0,0,-1,73,22979,1,125,3,68,161711,61,61,1,23,0,61,1,15,0,0,6,261295,0,182,67
261298,,-1,,55,1,0,0,30,0,240,59,62,0,54,18,0,19,6,261298,0,0,-1,0,0,0,0,1360000,1,0,0,0,0,2,0,66,0,58,10,70,0,-1,0,0,0,606,2,0,58,0,48797,65,0,62,66,0,66,0,61,0,-1,70,48797,151497,1,70,60,67,65,0,-1,0,66,9,0,61,3,44,68,0,0,66,0,13,4,162,224001,0,3,16,0,71,3,3,501,69,0,0,0,63,0,68,1,11,0,2,2,0,0,1,66,0,62,0,0,31,73,0,0,64,39,67,0,2027,0,0,-1,71,1909,1,101,0,68,161349,62,69,3,14,0,56,1,8,0,0,14,261298,0,184,64
261299,,-1,,52,2,0,0,30,0,55,75,79,0,53,118,0,49,10,261299,0,0,-1,0,0,31,0,60101,0,0,0,0,0,1,0,81,0,68,14,73,0,18,0,0,0,2019,3,0,80,0,33183,84,0,74,73,0,81,3,70,0,-1,72,33183,153713,1,89,74,80,76,0,-1,0,80,5,0,75,5,58,71,0,0,79,0,8,1,14,223101,0,2,0,0,73,4,3,501,76,0,1,0,81,67108864,83,0,15,0,0,2,4,20,1,84,0,82,1,0,31,65,0,0,78,0,85,0,2030,0,0,-1,68,1476,1,147,20,82,161722,73,84,1,10,0,66,1,9,0,0,12,261299,1,178,81
